Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category,Hour,Day,Month
1000000577,2022-10-21 18:55:00,christopher smith,"cerealbars,cleaningspray,toothpaste",8,35.74,debit card,los angeles,convenience store,True,homemaker,summer,discount on selected items,4.4675,3.028859065,11.50912748,573133,3,cereal bars,grains & bakery,cereal bars,18,friday,2022-10
1000000578,2023-09-13 10:56:00,cheryl griffin,"insectrepellent,cereal",3,98.71,mobile payment,chicago,supermarket,False,student,fall,bogo (buy one get one),32.90333333,18.01901326,44.65296021,865581,2,insect repellent,other,insect repellent,10,wednesday,2023-09
1000000579,2022-11-21 11:00:00,jerry berg,"hairgel,spinach,gardenhose,ketchup,cannedsoup",6,90.07,credit card,san francisco,supermarket,False,homemaker,fall,discount on selected items,15.01166667,7.167670269,47.06397838,179248,5,hair gel,personal care,hair gel,11,monday,2022-11
1000000580,2020-04-06 00:31:00,anthony cervantes,"ketchup,coffee,milk,coffee,soda",4,27.8,credit card,boston,department store,False,young adult,summer,bogo (buy one get one),6.95,3.737298052,12.85080779,20846,5,ketchup,condiments,ketchup,0,monday,2020-04
1000000581,2024-03-22 13:08:00,julia ray,"vinegar,vinegar,ironingboard",3,7.9,debit card,seattle,pharmacy,True,teenager,summer,discount on selected items,2.633333333,1.827559068,2.417322797,441418,3,vinegar,pantry & snacks,vinegar,13,friday,2024-03
1000000582,2023-05-13 17:19:00,ashley benton,"pancakemix,extensioncords",8,63.0,debit card,los angeles,department store,True,middle-aged,summer,discount on selected items,7.875,4.313810247,28.48951802,6311,2,pancake mix,grains & bakery,pancake mix,17,saturday,2023-05
1000000583,2022-06-01 15:58:00,jessica lopez,"gardenhose,toothpaste,vacuumcleaner,babywipes",6,32.9,cash,seattle,supermarket,False,student,fall,bogo (buy one get one),5.483333333,2.734129732,16.49522161,554209,4,garden hose,garden tools,garden hose,15,wednesday,2022-06
1000000584,2023-05-06 02:53:00,ruth garcia,"ironingboard,mayonnaise,gardenhose,bbqsauce",10,20.77,cash,houston,pharmacy,True,professional,winter,,2.077,1.225472072,8.515279277,520522,4,ironing board,household electronics,ironing board,2,saturday,2023-05
1000000585,2021-05-21 17:51:00,jesse floyd,"handsanitizer,showergel",6,48.04,mobile payment,boston,supermarket,False,homemaker,fall,bogo (buy one get one),8.006666667,3.779496443,25.36302134,529158,2,hand sanitizer,home & misc,hand sanitizer,17,friday,2021-05
1000000586,2023-05-19 10:12:00,mary perez,"butter,spinach",10,5.14,credit card,atlanta,pharmacy,False,student,winter,,0.514,0.217298125,2.967018748,105268,2,butter,dairy,butter,10,friday,2023-05
1000000587,2020-02-29 07:40:00,douglas gonzalez,"vacuumcleaner,pickles,chicken",6,14.29,credit card,chicago,warehouse club,True,homemaker,winter,discount on selected items,2.381666667,1.044751228,8.021492632,505319,3,vacuum cleaner,household electronics,vacuum cleaner,7,saturday,2020-02
1000000588,2021-09-03 14:16:00,sherri graves,"tuna,spinach,cheese",1,43.78,debit card,seattle,supermarket,True,retiree,summer,discount on selected items,43.78,19.19375405,24.58624595,880738,3,tuna,meat & seafood,tuna,14,friday,2021-09
1000000589,2022-03-03 15:21:00,david marks,"rice,tomatoes,showergel,toothpaste",9,5.09,credit card,houston,convenience store,True,young adult,spring,discount on selected items,0.565555556,0.251995046,2.822044587,683063,4,rice,grains & bakery,rice,15,thursday,2022-03
1000000590,2021-04-24 09:24:00,kevin boone,"peanutbutter,oliveoil,papertowels,carrots,vinegar",6,13.4,debit card,seattle,department store,True,retiree,spring,,2.233333333,0.986347539,7.481914766,347178,5,peanut butter,pantry & snacks,peanut butter,9,saturday,2021-04
1000000591,2021-02-04 01:10:00,melissa freeman,"hairgel,chicken,cleaningspray,cleaningspray,lightbulbs",6,79.04,debit card,dallas,department store,False,homemaker,fall,,13.17333333,7.802070325,32.22757805,910135,5,hair gel,personal care,hair gel,1,thursday,2021-02
1000000592,2021-03-02 02:32:00,jerry garrett,"spinach,cereal",4,46.58,debit card,dallas,pharmacy,True,young adult,winter,,11.645,5.293398075,25.4064077,557774,2,spinach,vegetables,spinach,2,tuesday,2021-03
1000000593,2022-06-28 22:20:00,kimberly young,"eggs,iron,peanutbutter",9,72.15,cash,san francisco,specialty store,False,young adult,fall,discount on selected items,8.016666667,4.037996483,35.80803165,616733,3,eggs,meat & seafood,eggs,22,tuesday,2022-06
1000000594,2020-02-03 06:21:00,jenna robinson,powerstrips,5,87.86,cash,san francisco,department store,True,middle-aged,winter,discount on selected items,17.572,11.75630978,29.07845109,137768,1,power strips,household electronics,power strips,6,monday,2020-02
1000000595,2021-10-18 14:43:00,craig hall,extensioncords,5,15.09,credit card,new york,warehouse club,False,retiree,summer,discount on selected items,3.018,1.636324869,6.908375655,707018,1,extension cords,household electronics,extension cords,14,monday,2021-10
1000000596,2022-08-21 10:33:00,amanda blevins,"laundrydetergent,shampoo,peanutbutter,broom,chips",2,54.27,mobile payment,chicago,specialty store,True,senior citizen,fall,bogo (buy one get one),27.135,16.28825377,21.69349246,143930,5,laundry detergent,cleaning supplies,laundry detergent,10,sunday,2022-08
1000000597,2020-02-01 11:54:00,sarah aguirre,cerealbars,1,63.55,cash,dallas,department store,False,homemaker,summer,,63.55,28.70527834,34.84472166,974470,1,cereal bars,grains & bakery,cereal bars,11,saturday,2020-02
1000000598,2023-06-29 11:14:00,richard randolph,"cleaningspray,bbqsauce,toothbrush,pickles,milk",8,50.89,cash,miami,department store,True,young adult,fall,bogo (buy one get one),6.36125,2.911459556,27.59832355,423849,5,cleaning spray,cleaning supplies,cleaning spray,11,thursday,2023-06
1000000599,2022-08-13 03:33:00,luis richmond,"vinegar,water",3,60.65,credit card,boston,department store,False,homemaker,fall,bogo (buy one get one),20.21666667,8.334534824,35.64639553,96465,2,vinegar,pantry & snacks,vinegar,3,saturday,2022-08
1000000600,2021-02-20 11:34:00,kim campbell,"handsanitizer,papertowels,toiletpaper,shavingcream",10,49.19,cash,dallas,specialty store,False,retiree,summer,bogo (buy one get one),4.919,2.216897473,27.02102527,114170,4,hand sanitizer,home & misc,hand sanitizer,11,saturday,2021-02
1000000601,2021-01-30 23:01:00,jack mitchell,"coffee,potatoes,airfreshener",1,66.45,debit card,dallas,pharmacy,True,middle-aged,summer,discount on selected items,66.45,32.13369841,34.31630159,883376,3,coffee,beverages,coffee,23,saturday,2021-01
1000000602,2021-09-19 20:49:00,jose knight,tuna,2,89.05,mobile payment,los angeles,specialty store,True,young adult,fall,,44.525,20.17441754,48.70116491,14934,1,tuna,meat & seafood,tuna,20,sunday,2021-09
1000000603,2020-03-30 12:07:00,aaron rasmussen,"shampoo,razors,orange,pancakemix",9,38.14,cash,atlanta,convenience store,False,retiree,summer,,4.237777778,1.807881599,21.86906561,181474,4,shampoo,personal care,shampoo,12,monday,2020-03
1000000604,2020-11-06 18:09:00,tracy morris,"pasta,babywipes,powerstrips",2,82.05,cash,boston,supermarket,False,student,spring,,41.025,17.89472598,46.26054803,964396,3,pasta,grains & bakery,pasta,18,friday,2020-11
1000000605,2022-10-27 10:21:00,richard conley,trashbags,4,62.64,debit card,dallas,supermarket,True,middle-aged,summer,,15.66,8.428738652,28.92504539,554563,1,trash bags,cleaning supplies,trash bags,10,thursday,2022-10
1000000606,2022-09-05 15:08:00,michael johnson,"chips,femininehygieneproducts,pancakemix",6,46.61,mobile payment,houston,department store,True,homemaker,summer,bogo (buy one get one),7.768333333,3.588194064,25.08083562,481733,3,chips,pantry & snacks,chips,15,monday,2022-09
1000000607,2023-08-20 19:41:00,juan graham,"honey,insectrepellent,laundrydetergent",10,75.84,mobile payment,new york,supermarket,False,senior citizen,winter,discount on selected items,7.584,3.862386788,37.21613212,14966,3,honey,pantry & snacks,honey,19,sunday,2023-08
1000000608,2021-11-08 16:50:00,timothy white,toothpaste,3,49.5,mobile payment,los angeles,pharmacy,True,senior citizen,spring,bogo (buy one get one),16.5,9.091915491,22.22425353,474253,1,toothpaste,personal care,toothpaste,16,monday,2021-11
1000000609,2023-03-26 05:50:00,martin foster,cerealbars,8,84.41,credit card,miami,convenience store,True,professional,spring,discount on selected items,10.55125,6.405858531,33.16313175,860102,1,cereal bars,grains & bakery,cereal bars,5,sunday,2023-03
1000000610,2021-02-03 14:02:00,benjamin weaver,"babywipes,spinach,plantfertilizer,ketchup,soap",1,22.7,debit card,new york,supermarket,True,teenager,spring,bogo (buy one get one),22.7,9.347715672,13.35228433,135378,5,baby wipes,baby care,baby wipes,14,wednesday,2021-02
1000000611,2023-10-18 10:48:00,christopher cooper,toiletpaper,7,21.3,debit card,san francisco,warehouse club,True,professional,summer,,3.042857143,1.94689035,7.671767551,712039,1,toilet paper,cleaning supplies,toilet paper,10,wednesday,2023-10
1000000612,2022-03-08 12:48:00,christopher baker,"showergel,icecream,pickles",4,51.77,debit card,chicago,pharmacy,True,homemaker,spring,bogo (buy one get one),12.9425,7.614980237,21.31007905,358906,3,shower gel,personal care,shower gel,12,tuesday,2022-03
1000000613,2022-03-31 23:02:00,kevin reid,"onions,eggs",8,59.88,debit card,miami,pharmacy,False,senior citizen,winter,,7.485,3.177589906,34.45928075,744157,2,onions,vegetables,onions,23,thursday,2022-03
1000000614,2024-04-07 16:30:00,fred velez,"ironingboard,chicken,water",1,57.26,debit card,houston,convenience store,False,young adult,fall,,57.26,37.9103336,19.3496664,931468,3,ironing board,household electronics,ironing board,16,sunday,2024-04
1000000615,2022-12-05 00:51:00,matthew moran,bbqsauce,7,83.15,credit card,san francisco,warehouse club,False,young adult,winter,,11.87857143,8.033023147,26.91883797,333351,1,bbq sauce,condiments,bbq sauce,0,monday,2022-12
1000000616,2021-04-14 22:36:00,adam rodriguez,"milk,shrimp",10,7.05,credit card,atlanta,pharmacy,False,homemaker,summer,discount on selected items,0.705,0.294917989,4.100820115,245434,2,milk,other,milk,22,wednesday,2021-04
1000000617,2023-05-30 06:36:00,christian hale,"pancakemix,laundrydetergent,tomatoes",1,43.33,debit card,san francisco,supermarket,True,homemaker,spring,bogo (buy one get one),43.33,20.93113255,22.39886745,797759,3,pancake mix,grains & bakery,pancake mix,6,tuesday,2023-05
1000000618,2024-04-25 00:38:00,jessica carr,"dustpan,butter",6,40.94,mobile payment,new york,pharmacy,False,student,spring,bogo (buy one get one),6.823333333,4.379627353,14.66223588,760965,2,dustpan,cleaning equipment,dustpan,0,thursday,2024-04
1000000619,2020-09-20 22:23:00,angela navarro,"carrots,toothbrush,toothpaste",5,78.06,debit card,dallas,warehouse club,False,student,winter,discount on selected items,15.612,9.749349086,29.31325457,682529,3,carrots,vegetables,carrots,22,sunday,2020-09
1000000620,2022-03-27 11:22:00,kiara guerrero,"chips,yogurt",10,68.71,cash,boston,pharmacy,False,middle-aged,winter,,6.871,3.128753177,37.42246823,624638,2,chips,pantry & snacks,chips,11,sunday,2022-03
1000000621,2021-07-12 06:14:00,lori ramirez,soap,3,92.17,cash,los angeles,warehouse club,False,retiree,summer,discount on selected items,30.72333333,14.21890605,49.51328186,927405,1,soap,personal care,soap,6,monday,2021-07
1000000622,2020-12-18 19:54:00,valerie perry,"vinegar,mop,shrimp",6,54.26,cash,seattle,pharmacy,True,student,spring,bogo (buy one get one),9.043333333,4.622424148,26.52545511,692874,3,vinegar,pantry & snacks,vinegar,19,friday,2020-12
1000000623,2022-04-01 22:07:00,kelsey moore,"milk,lawnmower,water,mustard",6,54.7,mobile payment,seattle,specialty store,False,middle-aged,winter,,9.116666667,4.971837031,24.86897781,595782,4,milk,other,milk,22,friday,2022-04
1000000624,2023-10-08 20:44:00,travis parker,"mop,cleaningspray,onions,dishware,diapers",8,93.17,debit card,san francisco,warehouse club,False,middle-aged,summer,,11.64625,6.81860489,38.62116088,290235,5,mop,cleaning equipment,mop,20,sunday,2023-10
1000000625,2020-08-31 09:08:00,christopher horton,"honey,toothbrush,dishsoap,jam,showergel",5,96.43,mobile payment,chicago,specialty store,False,teenager,summer,discount on selected items,19.286,9.848860536,47.18569732,851262,5,honey,pantry & snacks,honey,9,monday,2020-08
1000000626,2022-07-21 05:59:00,jason brown,"cannedsoup,vinegar,dustpan,bathtowels",7,61.26,cash,los angeles,pharmacy,True,senior citizen,summer,bogo (buy one get one),8.751428571,4.714923288,28.25553699,580649,4,canned soup,pantry & snacks,canned soup,5,thursday,2022-07
1000000627,2020-03-17 20:07:00,courtney sexton,"bbqsauce,lightbulbs,toothpaste,syrup,laundrydetergent",8,31.48,credit card,atlanta,department store,False,middle-aged,spring,bogo (buy one get one),3.935,2.456389442,11.82888446,197705,5,bbq sauce,condiments,bbq sauce,20,tuesday,2020-03
1000000628,2021-05-12 13:38:00,randy valencia,"femininehygieneproducts,toothbrush,apple,cannedsoup,cerealbars",1,33.78,credit card,seattle,convenience store,False,senior citizen,spring,discount on selected items,33.78,13.88374758,19.89625242,694959,5,feminine hygiene products,personal care,feminine hygiene products,13,wednesday,2021-05
1000000629,2023-10-21 13:16:00,beverly robinson,"hairgel,showergel,hairgel",2,49.98,cash,san francisco,supermarket,True,retiree,fall,discount on selected items,24.99,11.88851977,26.20296046,601320,3,hair gel,personal care,hair gel,13,saturday,2023-10
1000000630,2024-02-04 11:32:00,linda thornton,"tissues,cheese,handsanitizer,bbqsauce",4,56.23,cash,san francisco,convenience store,False,homemaker,spring,discount on selected items,14.0575,8.631373541,21.70450584,628077,4,tissues,cleaning supplies,tissues,11,sunday,2024-02
1000000631,2020-04-21 10:47:00,scott beck,"tea,beef,spinach,vacuumcleaner",5,15.4,mobile payment,dallas,pharmacy,False,young adult,fall,discount on selected items,3.08,2.059171118,5.10414441,387903,4,tea,beverages,tea,10,tuesday,2020-04
1000000632,2021-12-19 21:34:00,david schmidt,"iron,cleaningrags,chicken,airfreshener,vinegar",2,22.6,cash,san francisco,specialty store,True,homemaker,fall,discount on selected items,11.3,6.254586529,10.09082694,845651,5,iron,household electronics,iron,21,sunday,2021-12
1000000633,2021-06-02 13:37:00,james mcdaniel,eggs,8,94.4,cash,houston,convenience store,False,middle-aged,fall,discount on selected items,11.8,6.603681738,41.5705461,956798,1,eggs,meat & seafood,eggs,13,wednesday,2021-06
1000000634,2022-10-25 17:29:00,travis bates,"plantfertilizer,babywipes",5,11.45,mobile payment,seattle,convenience store,False,retiree,spring,discount on selected items,2.29,0.989627172,6.501864141,762086,2,plant fertilizer,garden tools,plant fertilizer,17,tuesday,2022-10
1000000635,2023-01-13 13:51:00,patrick lewis,"showergel,rice",5,45.66,mobile payment,dallas,specialty store,True,professional,summer,,9.132,4.87853092,21.2673454,891918,2,shower gel,personal care,shower gel,13,friday,2023-01
1000000636,2022-02-08 00:06:00,michael schaefer,"apple,potatoes,babywipes",6,82.41,credit card,houston,specialty store,True,teenager,spring,,13.735,7.688649446,36.27810332,242353,3,apple,fruits,apple,0,tuesday,2022-02
1000000637,2022-03-03 20:49:00,christopher taylor,"dishware,bread,toothbrush",4,53.33,credit card,san francisco,supermarket,True,young adult,spring,discount on selected items,13.3325,6.302821397,28.11871441,472563,3,dishware,other,dishware,20,thursday,2022-03
1000000638,2022-09-02 01:24:00,guy chan,"toothbrush,water",4,82.22,mobile payment,san francisco,department store,False,teenager,fall,bogo (buy one get one),20.555,9.882288384,42.69084647,879979,2,toothbrush,personal care,toothbrush,1,friday,2022-09
1000000639,2020-01-25 22:28:00,ryan bishop,"sponges,rice",2,48.63,credit card,seattle,specialty store,True,teenager,summer,,24.315,12.47809933,23.67380134,34829,2,sponges,cleaning supplies,sponges,22,saturday,2020-01
1000000640,2020-08-30 08:11:00,andrew baker,"dishsoap,salmon",5,48.12,debit card,san francisco,supermarket,False,middle-aged,winter,,9.624,3.907549562,28.58225219,935590,2,dish soap,cleaning supplies,dish soap,8,sunday,2020-08
1000000641,2020-02-15 03:19:00,jared norton,ketchup,6,82.12,debit card,miami,supermarket,True,middle-aged,winter,,13.68666667,6.797123721,41.33725768,622784,1,ketchup,condiments,ketchup,3,saturday,2020-02
1000000642,2020-06-17 12:55:00,molly wilson,toothpaste,7,94.76,credit card,houston,warehouse club,False,professional,fall,bogo (buy one get one),13.53714286,6.273577706,50.84495606,8636,1,toothpaste,personal care,toothpaste,12,wednesday,2020-06
1000000643,2022-01-18 19:00:00,lindsay rogers,"cereal,water,chicken,dustpan",6,39.86,debit card,new york,pharmacy,False,professional,spring,bogo (buy one get one),6.643333333,3.310035556,19.99978666,534625,4,cereal,grains & bakery,cereal,19,tuesday,2022-01
1000000644,2021-01-29 16:52:00,rita williams,"pickles,syrup,handsanitizer,hairgel,broom",9,30.02,cash,dallas,convenience store,True,middle-aged,summer,discount on selected items,3.335555556,1.454064195,16.93342224,601151,5,pickles,pantry & snacks,pickles,16,friday,2021-01
